(1, 2, 3, 5, 11, 12, 14, 16, 17, 21, 22, 24, 25, 28, 31, 32)
(1, 3, 5, 7, 9, 12, 13, 16, 18, 20, 21, 24, 26, 27, 30, 32)
(1, 4, 5, 8, 9, 13, 14, 15, 19, 20, 21, 24, 25, 26, 28, 32)
(5, 6, 7, 8, 9, 12, 15, 16, 17, 18, 20, 21, 25, 26, 28, 31)
(1, 2, 4, 6, 7, 12, 13, 16, 17, 20, 23, 26, 27, 29, 30, 31)
(2, 3, 4, 5, 9, 11, 14, 16, 18, 19, 22, 24, 27, 29, 30, 31)
(1, 2, 4, 6, 7, 13, 15, 16, 17, 19, 22, 26, 27, 28, 30, 31)
(1, 3, 4, 7, 10, 11, 14, 16, 17, 22, 23, 24, 25, 26, 29, 32)
(2, 3, 5, 6, 9, 10, 13, 16, 17, 20, 21, 24, 27, 28, 31, 32)
(2, 3, 4, 5, 7, 11, 13, 16, 17, 22, 24, 26, 27, 28, 29, 30)
(1, 2, 4, 6, 8, 13, 15, 16, 17, 20, 23, 25, 26, 27, 30, 31)
(3, 4, 6, 9, 10, 11, 12, 14, 20, 21, 22, 23, 24, 25, 29, 31)
(1, 4, 6, 9, 11, 13, 15, 16, 17, 20, 21, 22, 24, 26, 27, 32)
(2, 3, 4, 5, 10, 11, 12, 13, 21, 22, 23, 24, 27, 28, 29, 30)
(1, 2, 4, 8, 9, 12, 14, 15, 19, 21, 23, 24, 25, 26, 30, 31)
(3, 5, 7, 8, 11, 12, 14, 16, 18, 19, 21, 22, 25, 26, 27, 30)
(2, 3, 5, 7, 8, 11, 13, 15, 18, 22, 24, 25, 26, 27, 28, 30)
(1, 4, 9, 11, 12, 13, 15, 16, 17, 18, 20, 22, 23, 24, 29, 30)
(2, 3, 5, 6, 8, 9, 10, 15, 18, 21, 24, 25, 27, 28, 31, 32)
(6, 7, 8, 9, 11, 12, 13, 15, 17, 18, 20, 22, 24, 25, 28, 29)
(1, 3, 4, 5, 11, 14, 15, 16, 17, 18, 22, 24, 25, 28, 29, 32)
(1, 4, 7, 8, 10, 13, 15, 16, 17, 18, 19, 22, 25, 28, 29, 32)
(1, 5, 6, 7, 9, 10, 11, 12, 18, 22, 23, 24, 27, 28, 29, 32)
(5, 6, 7, 8, 9, 10, 11, 12, 18, 19, 21, 22, 27, 28, 29, 32)
(2, 3, 4, 6, 8, 9, 10, 13, 20, 21, 24, 25, 27, 29, 31, 32)
(1, 3, 4, 6, 10, 13, 14, 16, 19, 20, 21, 22, 25, 27, 31, 32)
(1, 2, 4, 6, 8, 9, 11, 15, 17, 20, 23, 26, 29, 30, 31, 32)
(2, 3, 6, 8, 10, 11, 13, 15, 17, 18, 20, 23, 27, 29, 30, 32)
(1, 3, 4, 8, 10, 11, 14, 15, 19, 21, 22, 23, 25, 26, 30, 32)
(2, 3, 6, 7, 8, 10, 14, 15, 18, 19, 21, 25, 26, 27, 31, 32)
(1, 6, 7, 8, 9, 11, 12, 13, 18, 20, 22, 24, 25, 27, 29, 32)
(3, 4, 6, 7, 9, 10, 13, 15, 18, 20, 22, 24, 25, 28, 29, 31)
(2, 3, 6, 10, 12, 13, 14, 15, 18, 20, 21, 23, 24, 25, 27, 31)
(1, 4, 5, 8, 9, 12, 13, 16, 17, 20, 23, 24, 25, 28, 29, 30)
(1, 2, 5, 6, 7, 12, 15, 16, 17, 18, 23, 26, 27, 28, 30, 31)
(1, 4, 6, 9, 11, 12, 15, 16, 17, 18, 20, 22, 23, 29, 30, 31)
(1, 3, 4, 5, 6, 14, 15, 16, 17, 21, 24, 25, 26, 27, 28, 32)
(1, 2, 4, 5, 10, 12, 13, 14, 19, 21, 23, 24, 27, 28, 29, 32)
(1, 2, 3, 6, 12, 13, 14, 15, 17, 19, 20, 21, 28, 30, 31, 32)
(1, 3, 6, 7, 10, 12, 13, 16, 17, 18, 20, 23, 27, 29, 30, 32)
(2, 3, 5, 7, 8, 9, 10, 12, 18, 23, 24, 25, 28, 29, 30, 31)
(1, 3, 4, 5, 6, 8, 9, 16, 20, 21, 25, 26, 27, 30, 31, 32)
(2, 7, 8, 9, 10, 12, 13, 16, 17, 18, 19, 20, 23, 29, 30, 31)
(3, 4, 5, 7, 10, 11, 14, 16, 18, 19, 21, 22, 26, 27, 29, 32)
(2, 4, 7, 8, 12, 13, 14, 15, 17, 19, 21, 24, 25, 26, 28, 29)
(4, 5, 6, 9, 10, 11, 15, 16, 17, 21, 22, 23, 24, 26, 27, 28)
(1, 3, 4, 6, 9, 10, 14, 16, 17, 19, 20, 23, 29, 30, 31, 32)
(1, 6, 9, 11, 12, 13, 14, 16, 17, 19, 20, 22, 23, 24, 27, 30)
(3, 5, 6, 7, 9, 10, 13, 14, 19, 20, 21, 24, 26, 27, 28, 32)
(1, 2, 5, 7, 11, 12, 14, 16, 18, 19, 22, 23, 26, 27, 30, 31)
(3, 4, 6, 7, 9, 10, 12, 16, 18, 21, 22, 24, 25, 27, 29, 31)
(1, 4, 7, 8, 9, 12, 14, 15, 18, 19, 23, 24, 25, 26, 29, 30)
(2, 5, 8, 9, 10, 11, 12, 15, 17, 18, 21, 23, 24, 28, 29, 32)
(1, 6, 7, 8, 9, 12, 13, 15, 18, 19, 20, 22, 25, 28, 30, 31)
(1, 6, 7, 8, 9, 10, 11, 13, 19, 20, 22, 23, 26, 27, 30, 32)
(2, 3, 4, 8, 10, 12, 13, 14, 19, 21, 23, 24, 25, 27, 29, 30)
(3, 5, 6, 8, 9, 10, 14, 15, 18, 19, 20, 21, 25, 28, 31, 32)
(1, 3, 4, 5, 7, 9, 12, 16, 18, 20, 21, 26, 29, 30, 31, 32)
(5, 6, 8, 9, 10, 11, 13, 15, 18, 19, 20, 22, 23, 27, 28, 30)
(1, 5, 6, 7, 9, 12, 13, 16, 17, 20, 23, 24, 26, 27, 28, 30)
(1, 2, 4, 8, 9, 11, 13, 15, 17, 20, 23, 24, 26, 29, 30, 32)
(1, 4, 8, 9, 10, 11, 12, 16, 17, 19, 21, 22, 23, 29, 30, 32)
(2, 4, 6, 9, 10, 13, 15, 16, 17, 20, 21, 23, 24, 26, 27, 31)
(1, 5, 7, 8, 9, 10, 11, 13, 19, 20, 22, 23, 26, 28, 30, 32)
(2, 8, 9, 10, 11, 12, 13, 15, 17, 18, 20, 21, 23, 24, 29, 32)
(4, 5, 6, 8, 11, 13, 14, 15, 19, 20, 21, 22, 25, 26, 27, 28)
(1, 3, 4, 7, 9, 14, 15, 16, 18, 19, 22, 24, 25, 26, 30, 31)
(1, 2, 4, 5, 9, 12, 14, 15, 18, 19, 23, 24, 28, 29, 30, 31)
(1, 4, 5, 6, 9, 12, 15, 16, 17, 21, 23, 24, 26, 27, 28, 30)
(2, 3, 5, 7, 9, 10, 12, 13, 18, 20, 21, 24, 28, 29, 31, 32)
(1, 4, 7, 8, 9, 13, 15, 16, 17, 19, 22, 24, 25, 26, 28, 30)
(1, 2, 5, 6, 8, 9, 13, 16, 17, 19, 20, 27, 28, 30, 31, 32)
(1, 6, 7, 8, 9, 11, 12, 14, 17, 20, 23, 24, 25, 26, 29, 32)
(1, 3, 4, 5, 8, 11, 12, 14, 20, 21, 23, 25, 26, 29, 30, 32)
(2, 3, 4, 5, 6, 11, 12, 14, 20, 21, 23, 26, 27, 29, 30, 31)
(1, 2, 5, 9, 11, 12, 14, 16, 18, 19, 21, 22, 24, 27, 31, 32)
(2, 3, 5, 7, 8, 10, 11, 14, 18, 20, 23, 25, 26, 29, 31, 32)
(1, 6, 7, 8, 9, 11, 12, 15, 17, 19, 21, 22, 26, 28, 30, 32)
(3, 4, 7, 9, 10, 13, 15, 16, 17, 18, 20, 21, 24, 26, 29, 32)
(1, 4, 5, 8, 9, 10, 11, 16, 18, 19, 22, 23, 27, 29, 30, 32)
(1, 2, 3, 5, 8, 13, 14, 16, 18, 19, 20, 25, 27, 30, 31, 32)
(1, 3, 5, 7, 8, 9, 11, 12, 18, 22, 24, 25, 28, 29, 30, 32)
(3, 4, 6, 8, 10, 11, 15, 16, 17, 21, 22, 23, 25, 26, 27, 30)
(3, 5, 8, 9, 10, 11, 14, 15, 18, 19, 20, 21, 23, 26, 30, 32)
(2, 3, 5, 8, 9, 10, 13, 16, 18, 20, 23, 24, 25, 27, 30, 31)
(1, 3, 4, 5, 13, 14, 15, 16, 17, 18, 20, 24, 25, 28, 29, 32)
(1, 2, 5, 7, 8, 10, 11, 16, 18, 22, 23, 25, 26, 27, 31, 32)
(3, 5, 6, 7, 10, 14, 15, 16, 17, 18, 23, 24, 25, 26, 27, 28)
(1, 2, 5, 7, 9, 12, 13, 16, 17, 20, 23, 24, 26, 28, 30, 31)
(3, 4, 5, 6, 7, 8, 10, 13, 20, 21, 25, 26, 27, 28, 29, 32)
(2, 4, 5, 11, 13, 14, 15, 16, 17, 18, 20, 23, 24, 26, 27, 29)
(1, 4, 6, 7, 8, 12, 13, 15, 18, 20, 23, 25, 26, 27, 29, 30)
(2, 3, 6, 7, 10, 11, 13, 15, 17, 18, 20, 22, 28, 29, 31, 32)
(2, 4, 5, 8, 10, 11, 14, 16, 18, 19, 22, 23, 25, 27, 29, 31)
(2, 3, 6, 7, 8, 10, 11, 14, 19, 21, 22, 25, 26, 27, 31, 32)
(3, 6, 7, 8, 11, 12, 14, 15, 17, 18, 19, 22, 25, 28, 29, 30)
(1, 2, 4, 8, 11, 13, 15, 16, 17, 19, 21, 22, 26, 27, 30, 32)
(2, 4, 5, 8, 9, 11, 12, 16, 17, 21, 23, 24, 26, 27, 29, 30)
(4, 5, 7, 8, 10, 11, 14, 16, 18, 19, 22, 23, 25, 26, 27, 29)
(1, 3, 6, 7, 9, 10, 14, 16, 17, 20, 23, 24, 25, 26, 31, 32)
(4, 5, 6, 9, 11, 12, 14, 15, 18, 19, 20, 21, 22, 28, 29, 31)
(2, 3, 4, 8, 10, 11, 13, 15, 18, 19, 21, 22, 27, 29, 30, 32)
(1, 2, 4, 5, 11, 13, 15, 16, 17, 18, 22, 24, 27, 28, 29, 32)
(1, 2, 3, 7, 12, 13, 14, 15, 18, 19, 21, 24, 26, 27, 30, 32)
(2, 3, 6, 8, 9, 11, 14, 15, 17, 18, 19, 24, 27, 29, 30, 32)
(1, 6, 7, 11, 12, 13, 14, 16, 17, 18, 19, 20, 22, 27, 29, 32)
(1, 3, 4, 5, 9, 12, 14, 16, 19, 21, 22, 24, 25, 28, 30, 31)
(3, 5, 6, 7, 8, 9, 10, 16, 17, 18, 19, 27, 28, 29, 30, 32)
(1, 2, 6, 7, 12, 13, 14, 16, 17, 18, 19, 20, 27, 29, 31, 32)
(2, 3, 6, 8, 10, 11, 14, 15, 17, 21, 23, 24, 25, 26, 27, 32)
(1, 2, 4, 5, 8, 9, 13, 16, 17, 19, 24, 27, 28, 29, 30, 32)
(1, 3, 4, 6, 9, 14, 15, 16, 17, 20, 21, 24, 25, 26, 31, 32)
(2, 4, 6, 7, 10, 12, 13, 15, 17, 20, 21, 23, 26, 28, 29, 31)
(2, 3, 7, 8, 10, 13, 15, 16, 17, 18, 21, 24, 25, 26, 27, 32)
(1, 3, 6, 10, 13, 14, 15, 16, 17, 18, 20, 23, 24, 25, 27, 32)
(2, 3, 5, 10, 11, 13, 14, 16, 18, 20, 22, 23, 24, 25, 27, 31)
(3, 4, 5, 6, 8, 9, 10, 11, 20, 21, 23, 26, 27, 29, 30, 32)
(1, 2, 4, 5, 12, 14, 15, 16, 18, 21, 23, 24, 25, 26, 27, 31)
(2, 4, 5, 7, 12, 13, 14, 16, 18, 19, 20, 21, 26, 27, 29, 31)
(3, 5, 10, 11, 12, 13, 14, 16, 17, 20, 21, 22, 23, 24, 25, 28)
(1, 2, 6, 7, 8, 11, 13, 15, 17, 19, 22, 26, 27, 28, 30, 32)
(1, 2, 5, 7, 11, 12, 13, 14, 19, 21, 22, 24, 26, 27, 28, 32)
(2, 4, 5, 7, 9, 11, 12, 16, 18, 21, 22, 24, 26, 27, 29, 31)
(2, 5, 7, 8, 11, 12, 14, 16, 17, 18, 20, 23, 25, 26, 29, 31)
(2, 4, 5, 6, 8, 9, 11, 15, 17, 20, 21, 26, 28, 29, 31, 32)
(3, 6, 7, 8, 10, 11, 13, 16, 17, 20, 21, 22, 25, 26, 27, 32)
(1, 2, 5, 6, 8, 11, 13, 15, 17, 20, 23, 26, 27, 28, 30, 32)
(2, 3, 5, 6, 9, 10, 11, 16, 17, 21, 22, 24, 27, 28, 31, 32)
(2, 3, 5, 6, 10, 13, 14, 15, 18, 20, 23, 24, 25, 27, 28, 31)
(3, 4, 5, 6, 7, 9, 10, 14, 19, 20, 23, 26, 28, 29, 30, 31)
(1, 4, 5, 7, 9, 11, 12, 13, 20, 22, 23, 24, 26, 28, 29, 30)
(2, 3, 4, 5, 10, 13, 15, 16, 18, 19, 21, 22, 27, 28, 30, 31)
(2, 4, 6, 8, 9, 12, 13, 15, 17, 19, 20, 21, 28, 29, 30, 31)
(1, 3, 4, 5, 6, 11, 12, 14, 22, 23, 24, 25, 27, 28, 29, 30)
(3, 4, 5, 7, 11, 12, 13, 14, 20, 21, 22, 24, 25, 26, 28, 29)
(1, 2, 3, 6, 7, 12, 13, 14, 17, 20, 24, 25, 28, 29, 31, 32)
(1, 5, 8, 9, 10, 12, 14, 16, 18, 19, 21, 23, 24, 25, 27, 32)
(2, 5, 6, 8, 10, 11, 12, 13, 17, 20, 21, 23, 27, 28, 29, 32)
(1, 2, 3, 5, 7, 12, 13, 14, 20, 23, 24, 25, 26, 28, 30, 31)
(1, 3, 4, 5, 9, 14, 15, 16, 18, 19, 20, 21, 26, 30, 31, 32)
(1, 3, 4, 5, 9, 12, 13, 16, 20, 21, 22, 24, 25, 28, 30, 31)
(2, 4, 5, 6, 8, 9, 10, 13, 19, 20, 21, 27, 28, 29, 31, 32)
(3, 4, 5, 6, 10, 13, 14, 16, 19, 20, 21, 22, 25, 27, 28, 31)
(4, 6, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 22, 23, 29, 31)
(3, 4, 6, 7, 10, 13, 14, 16, 17, 19, 20, 21, 26, 27, 29, 32)
(3, 6, 7, 9, 10, 13, 14, 15, 18, 19, 20, 21, 24, 26, 27, 32)
(2, 4, 6, 7, 10, 13, 15, 16, 17, 18, 19, 22, 27, 28, 29, 31)
(1, 2, 4, 5, 8, 12, 13, 15, 18, 23, 24, 25, 27, 28, 29, 30)
(5, 6, 7, 8, 9, 12, 14, 16, 17, 18, 19, 24, 25, 27, 28, 29)
(2, 3, 5, 7, 8, 10, 11, 16, 18, 22, 23, 25, 26, 27, 30, 31)
(2, 5, 6, 8, 9, 10, 11, 15, 18, 20, 21, 23, 26, 27, 31, 32)
(1, 2, 5, 10, 11, 13, 14, 16, 18, 19, 20, 22, 23, 27, 31, 32)
(1, 3, 4, 6, 7, 10, 14, 15, 19, 22, 23, 25, 26, 28, 30, 31)
(2, 4, 5, 8, 11, 13, 14, 16, 17, 19, 20, 23, 26, 27, 29, 30)
(4, 5, 6, 7, 8, 9, 13, 16, 17, 19, 20, 26, 27, 28, 29, 30)
(1, 2, 6, 7, 9, 11, 12, 13, 17, 20, 22, 24, 28, 29, 31, 32)
(1, 2, 4, 7, 8, 9, 12, 15, 18, 23, 24, 25, 26, 29, 30, 31)
(2, 4, 5, 7, 11, 13, 15, 16, 17, 18, 22, 24, 26, 27, 28, 29)
(2, 5, 7, 10, 13, 14, 15, 16, 17, 18, 19, 23, 24, 26, 27, 28)
(1, 5, 6, 9, 10, 12, 14, 16, 18, 19, 20, 21, 23, 27, 31, 32)
(3, 4, 6, 10, 11, 14, 15, 16, 17, 18, 22, 23, 24, 25, 27, 29)
(1, 2, 4, 7, 8, 9, 12, 14, 19, 23, 24, 25, 26, 29, 30, 31)
(2, 3, 4, 6, 11, 12, 14, 15, 17, 20, 21, 23, 26, 29, 30, 31)
(3, 6, 7, 9, 10, 11, 15, 16, 17, 18, 20, 21, 22, 26, 31, 32)
(3, 4, 6, 9, 10, 14, 15, 16, 17, 18, 20, 23, 24, 25, 29, 31)
(2, 3, 5, 8, 10, 12, 13, 16, 18, 20, 21, 23, 25, 27, 30, 31)
(1, 3, 4, 5, 7, 12, 14, 16, 18, 20, 23, 25, 26, 29, 30, 31)
(1, 4, 6, 8, 12, 13, 14, 15, 19, 20, 21, 23, 25, 26, 27, 30)
(2, 3, 6, 10, 11, 12, 13, 15, 17, 20, 21, 22, 23, 28, 30, 31)
(1, 4, 5, 6, 13, 14, 15, 16, 17, 19, 20, 23, 26, 27, 28, 30)
(1, 4, 7, 8, 9, 11, 12, 13, 19, 20, 21, 22, 26, 29, 30, 32)
(2, 3, 4, 5, 8, 10, 13, 16, 18, 20, 23, 25, 27, 29, 30, 31)
(4, 5, 6, 8, 9, 10, 15, 16, 17, 18, 19, 23, 27, 28, 29, 30)
(2, 5, 8, 9, 10, 11, 12, 13, 19, 20, 21, 22, 23, 28, 30, 31)
(1, 3, 4, 7, 10, 13, 14, 16, 19, 22, 23, 24, 25, 26, 27, 30)
(2, 3, 4, 5, 6, 13, 14, 15, 19, 20, 21, 26, 27, 28, 30, 31)
(1, 2, 4, 5, 6, 9, 12, 15, 18, 23, 24, 27, 28, 29, 30, 31)
(1, 2, 3, 6, 7, 13, 14, 15, 18, 20, 24, 25, 26, 27, 31, 32)
(3, 5, 7, 9, 10, 11, 12, 14, 18, 19, 22, 23, 24, 28, 29, 30)
(2, 5, 7, 8, 9, 11, 12, 14, 18, 19, 20, 21, 26, 29, 31, 32)
(3, 7, 8, 9, 10, 11, 15, 16, 17, 18, 21, 22, 24, 25, 26, 32)
(1, 3, 4, 5, 6, 11, 12, 14, 21, 22, 24, 25, 27, 28, 29, 32)
(1, 3, 4, 6, 10, 12, 14, 15, 17, 19, 21, 23, 28, 29, 30, 32)
(2, 5, 8, 9, 10, 11, 13, 16, 17, 19, 22, 23, 24, 27, 28, 30)
(1, 2, 4, 5, 9, 13, 15, 16, 17, 20, 23, 24, 26, 28, 30, 31)
(1, 5, 7, 11, 12, 14, 15, 16, 17, 18, 22, 23, 24, 25, 26, 28)
(2, 6, 7, 8, 9, 11, 12, 14, 17, 20, 23, 24, 25, 26, 29, 31)
(1, 2, 4, 6, 7, 9, 13, 15, 19, 22, 24, 26, 27, 28, 30, 31)
(2, 4, 5, 8, 11, 12, 14, 15, 18, 20, 21, 23, 25, 26, 29, 31)
(1, 2, 4, 5, 8, 10, 13, 16, 19, 21, 22, 25, 27, 28, 31, 32)
(2, 4, 5, 9, 10, 13, 14, 16, 19, 20, 21, 23, 24, 26, 27, 31)
(1, 3, 4, 5, 7, 10, 14, 16, 19, 21, 22, 25, 26, 28, 31, 32)
(2, 3, 4, 7, 8, 10, 11, 13, 22, 23, 24, 25, 26, 27, 29, 30)
(4, 6, 8, 9, 10, 11, 15, 16, 17, 21, 22, 23, 24, 25, 26, 27)
(1, 3, 4, 6, 7, 10, 12, 14, 20, 21, 23, 25, 26, 29, 31, 32)
(1, 3, 7, 8, 11, 12, 13, 16, 17, 18, 20, 22, 25, 29, 30, 32)
(3, 4, 5, 6, 9, 10, 12, 15, 18, 20, 21, 23, 28, 29, 30, 31)
(3, 4, 7, 8, 9, 10, 13, 15, 18, 19, 22, 24, 25, 28, 29, 30)
(1, 5, 6, 8, 11, 12, 14, 15, 18, 20, 21, 23, 25, 26, 27, 32)
(2, 3, 6, 7, 8, 11, 12, 14, 17, 23, 24, 25, 26, 27, 29, 30)
(2, 3, 4, 8, 10, 11, 12, 13, 21, 22, 23, 24, 25, 27, 29, 30)
(1, 2, 3, 4, 8, 9, 15, 16, 17, 21, 24, 25, 26, 30, 31, 32)
(3, 7, 8, 9, 10, 11, 12, 16, 17, 18, 22, 23, 24, 25, 29, 30)
(2, 5, 6, 7, 8, 10, 12, 14, 18, 19, 23, 25, 27, 28, 29, 31)
(1, 2, 4, 7, 12, 13, 14, 15, 18, 19, 23, 24, 26, 27, 29, 30)
(2, 3, 4, 6, 7, 10, 14, 16, 17, 19, 21, 26, 27, 29, 31, 32)
(3, 4, 5, 8, 9, 10, 11, 14, 19, 20, 21, 23, 26, 29, 30, 32)
(1, 5, 6, 9, 12, 14, 15, 16, 17, 18, 19, 23, 24, 27, 28, 30)
(2, 6, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 23, 27, 29, 32)
(2, 3, 5, 7, 8, 11, 13, 14, 17, 20, 24, 25, 26, 28, 29, 32)
(3, 4, 6, 9, 10, 11, 14, 15, 17, 19, 21, 22, 24, 28, 29, 32)
(1, 2, 5, 8, 9, 11, 13, 15, 18, 20, 23, 24, 26, 27, 30, 32)
(4, 5, 6, 8, 9, 10, 11, 16, 17, 20, 21, 23, 26, 27, 29, 32)
(2, 3, 7, 8, 10, 11, 12, 13, 17, 22, 23, 24, 25, 28, 29, 30)
(4, 5, 6, 7, 8, 9, 10, 16, 18, 20, 23, 25, 26, 27, 29, 31)
(1, 6, 7, 9, 11, 12, 14, 15, 18, 19, 20, 22, 23, 26, 30, 31)
(3, 4, 5, 8, 10, 14, 15, 16, 18, 19, 21, 23, 25, 26, 27, 30)
(2, 4, 6, 8, 9, 11, 12, 16, 17, 19, 21, 22, 27, 29, 30, 31)
(1, 2, 7, 8, 11, 12, 14, 16, 17, 18, 19, 22, 25, 29, 31, 32)
(2, 3, 5, 7, 12, 13, 14, 16, 17, 18, 19, 24, 27, 28, 29, 30)
(3, 4, 6, 7, 10, 14, 15, 16, 18, 19, 21, 22, 25, 26, 27, 31)
(2, 4, 5, 8, 11, 13, 15, 16, 17, 20, 21, 22, 25, 26, 28, 31)
(1, 6, 7, 8, 9, 12, 13, 15, 17, 20, 21, 24, 25, 26, 28, 32)
(4, 5, 6, 7, 8, 9, 14, 15, 18, 19, 20, 25, 26, 28, 29, 31)
(1, 4, 5, 6, 7, 9, 10, 16, 19, 22, 23, 26, 27, 28, 30, 31)
(1, 2, 4, 5, 11, 12, 14, 15, 18, 21, 23, 24, 26, 27, 29, 32)
(1, 4, 5, 6, 10, 14, 15, 16, 18, 19, 22, 23, 25, 27, 28, 31)
(2, 3, 6, 7, 11, 12, 14, 15, 17, 21, 22, 24, 25, 26, 28, 31)
(2, 5, 8, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 28, 29, 30)
(3, 6, 7, 9, 10, 12, 13, 16, 17, 19, 20, 21, 22, 28, 30, 31)
(2, 3, 4, 5, 8, 13, 14, 16, 17, 19, 24, 25, 27, 28, 29, 30)
(2, 5, 7, 10, 11, 12, 13, 14, 19, 21, 22, 23, 24, 26, 27, 28)
(3, 4, 7, 10, 11, 13, 15, 16, 17, 18, 20, 21, 22, 26, 29, 32)
(1, 7, 8, 11, 12, 13, 14, 16, 17, 19, 20, 22, 23, 25, 26, 30)
(1, 2, 4, 5, 7, 13, 15, 16, 18, 19, 22, 26, 27, 28, 30, 31)
(1, 2, 7, 8, 11, 12, 13, 15, 17, 18, 19, 22, 28, 29, 30, 32)
(1, 3, 7, 11, 12, 13, 14, 16, 17, 18, 20, 22, 24, 25, 29, 32)
(1, 5, 6, 9, 10, 11, 12, 16, 17, 20, 21, 22, 23, 28, 31, 32)
(6, 7, 8, 9, 10, 11, 12, 15, 17, 18, 20, 21, 23, 26, 29, 32)
(1, 2, 3, 4, 7, 11, 13, 16, 17, 22, 24, 26, 27, 29, 30, 32)
(2, 3, 8, 9, 11, 13, 14, 15, 17, 19, 20, 21, 24, 26, 30, 32)
(2, 4, 5, 6, 9, 10, 14, 15, 19, 21, 23, 24, 26, 27, 28, 31)
(2, 3, 4, 10, 11, 13, 15, 16, 17, 18, 20, 21, 22, 29, 31, 32)
(1, 2, 3, 6, 7, 8, 12, 13, 17, 20, 25, 28, 29, 30, 31, 32)
(2, 4, 5, 6, 8, 11, 14, 15, 18, 20, 23, 25, 26, 27, 29, 31)
(1, 2, 3, 4, 11, 12, 14, 16, 17, 21, 22, 24, 25, 29, 31, 32)
(2, 6, 7, 8, 9, 10, 12, 16, 17, 19, 21, 23, 26, 27, 30, 31)
(4, 5, 9, 11, 13, 14, 15, 16, 17, 19, 20, 21, 22, 24, 26, 28)
(1, 2, 4, 6, 11, 12, 14, 15, 21, 22, 23, 24, 25, 26, 27, 31)
(3, 5, 6, 7, 8, 9, 11, 14, 17, 20, 24, 25, 26, 28, 29, 32)
(1, 2, 4, 5, 7, 11, 12, 13, 20, 22, 23, 26, 28, 29, 30, 31)
(2, 3, 4, 5, 7, 8, 10, 13, 21, 24, 25, 26, 27, 28, 29, 32)
(5, 6, 7, 8, 9, 10, 14, 16, 18, 19, 20, 23, 25, 26, 27, 31)
(4, 5, 6, 8, 10, 11, 15, 16, 17, 21, 22, 23, 25, 26, 27, 28)
(1, 3, 6, 10, 11, 12, 13, 14, 20, 21, 22, 23, 24, 25, 27, 32)
(2, 4, 5, 8, 11, 12, 13, 15, 18, 20, 21, 23, 26, 27, 29, 30)
(1, 2, 4, 6, 10, 13, 14, 15, 19, 20, 21, 23, 26, 27, 31, 32)
(1, 5, 7, 9, 10, 12, 14, 16, 18, 19, 20, 21, 23, 26, 31, 32)
(2, 3, 5, 7, 8, 12, 13, 16, 18, 20, 21, 25, 26, 27, 30, 31)
(1, 2, 6, 7, 11, 12, 14, 15, 17, 19, 22, 23, 26, 28, 30, 31)
(1, 3, 4, 5, 6, 9, 10, 16, 19, 21, 22, 27, 28, 30, 31, 32)
(1, 2, 5, 7, 8, 11, 12, 15, 17, 18, 23, 26, 28, 29, 30, 32)
(2, 7, 8, 10, 12, 13, 15, 16, 17, 18, 19, 21, 23, 26, 27, 30)
(2, 3, 4, 6, 9, 12, 14, 15, 17, 19, 21, 24, 28, 29, 30, 31)
(3, 4, 6, 7, 8, 10, 14, 15, 18, 19, 21, 25, 26, 27, 29, 32)
(2, 6, 7, 8, 9, 12, 13, 14, 17, 19, 20, 24, 25, 28, 29, 31)
(1, 3, 4, 7, 9, 10, 13, 16, 19, 21, 22, 24, 26, 27, 30, 32)
(2, 6, 7, 9, 10, 12, 13, 16, 17, 18, 20, 23, 24, 27, 29, 31)
(1, 2, 5, 7, 12, 13, 14, 16, 17, 19, 20, 23, 26, 28, 30, 31)
(2, 3, 5, 6, 7, 10, 12, 16, 17, 18, 21, 27, 28, 29, 31, 32)
(1, 3, 4, 6, 7, 9, 10, 16, 17, 19, 22, 28, 29, 30, 31, 32)
(2, 3, 5, 9, 10, 13, 14, 16, 18, 19, 20, 21, 24, 27, 31, 32)
(4, 5, 8, 9, 10, 13, 15, 16, 18, 19, 20, 21, 22, 25, 28, 31)
(3, 4, 6, 8, 9, 11, 12, 14, 19, 20, 21, 22, 25, 29, 30, 31)
(3, 6, 7, 8, 9, 10, 11, 12, 17, 20, 21, 23, 26, 29, 30, 32)
(1, 2, 6, 7, 11, 12, 13, 14, 19, 20, 22, 23, 26, 27, 30, 31)
(1, 2, 4, 5, 8, 11, 13, 15, 20, 21, 22, 25, 26, 28, 31, 32)
(2, 3, 4, 5, 6, 11, 14, 15, 18, 20, 21, 26, 27, 29, 31, 32)
(3, 5, 7, 8, 9, 10, 12, 14, 18, 19, 21, 24, 25, 28, 29, 32)
(3, 4, 5, 7, 8, 9, 10, 16, 17, 21, 24, 25, 26, 28, 29, 32)
(3, 4, 5, 6, 10, 14, 15, 16, 17, 21, 23, 24, 25, 26, 27, 28)
(2, 3, 4, 6, 10, 13, 14, 15, 17, 20, 23, 24, 25, 28, 29, 31)
(1, 3, 4, 6, 7, 12, 13, 16, 18, 20, 22, 25, 27, 29, 30, 31)
(1, 2, 4, 6, 8, 9, 12, 13, 20, 23, 24, 25, 27, 29, 30, 31)
(2, 7, 8, 9, 10, 11, 13, 15, 18, 19, 22, 23, 24, 26, 27, 30)
