(2, 5, 8, 11, 17, 18, 20, 35, 36, 38, 39, 41, 42, 45)
(5, 8, 11, 14, 17, 18, 21, 27, 32, 35, 38, 39, 44, 48)
(3, 5, 10, 11, 13, 16, 22, 27, 28, 36, 44, 45, 47, 50)
(6, 7, 9, 14, 15, 16, 24, 30, 31, 32, 33, 41, 49, 50)
(3, 5, 9, 13, 16, 22, 24, 26, 30, 33, 36, 43, 47, 50)
(3, 4, 7, 11, 18, 20, 24, 28, 37, 38, 39, 41, 42, 45)
(3, 5, 11, 18, 20, 22, 24, 26, 28, 32, 37, 39, 43, 49)
(5, 6, 7, 8, 22, 23, 25, 30, 33, 36, 39, 40, 41, 42)
(5, 8, 11, 17, 18, 20, 21, 27, 32, 35, 38, 39, 42, 44)
(3, 4, 6, 10, 15, 16, 21, 33, 34, 37, 40, 43, 46, 49)
(6, 8, 12, 14, 15, 17, 23, 29, 30, 32, 33, 41, 47, 50)
(1, 7, 13, 18, 19, 22, 25, 28, 30, 31, 34, 36, 45, 48)
(4, 6, 7, 9, 14, 15, 24, 31, 32, 38, 39, 41, 48, 49)
(4, 8, 14, 15, 16, 21, 25, 27, 29, 31, 33, 38, 46, 50)
(1, 4, 6, 7, 15, 18, 24, 32, 35, 38, 39, 41, 48, 49)
(3, 4, 6, 7, 15, 20, 24, 32, 37, 38, 39, 41, 42, 49)
(3, 5, 6, 8, 17, 20, 23, 32, 33, 38, 39, 41, 42, 50)
(5, 6, 9, 14, 17, 23, 24, 26, 30, 32, 33, 41, 47, 50)
(5, 6, 8, 14, 17, 21, 23, 27, 32, 35, 38, 39, 44, 48)
(1, 4, 15, 18, 20, 21, 24, 26, 29, 35, 37, 38, 43, 46)
(2, 3, 8, 12, 17, 20, 23, 27, 29, 33, 42, 44, 47, 50)
(3, 9, 10, 11, 12, 13, 16, 26, 28, 43, 44, 45, 47, 50)
(1, 5, 6, 13, 18, 20, 22, 30, 32, 35, 37, 42, 47, 49)
(4, 7, 8, 11, 14, 16, 25, 28, 31, 38, 39, 41, 45, 50)
(3, 5, 6, 17, 20, 23, 24, 26, 32, 33, 38, 39, 41, 50)
(2, 3, 12, 13, 19, 20, 24, 26, 30, 36, 37, 43, 45, 47)
(3, 5, 8, 11, 16, 22, 25, 27, 28, 36, 39, 42, 45, 50)
(2, 5, 8, 11, 14, 17, 21, 27, 36, 38, 39, 44, 45, 50)
(1, 2, 12, 13, 19, 20, 23, 30, 35, 36, 37, 40, 42, 47)
(4, 9, 11, 14, 15, 18, 21, 28, 29, 31, 38, 45, 46, 48)
(5, 8, 11, 14, 18, 22, 25, 27, 28, 31, 36, 39, 45, 48)
(2, 4, 7, 8, 19, 23, 25, 33, 36, 38, 39, 40, 41, 42)
(1, 7, 12, 15, 18, 20, 24, 29, 30, 35, 37, 41, 42, 46)
(3, 7, 12, 13, 16, 19, 24, 28, 30, 34, 37, 43, 45, 46)
(6, 8, 14, 15, 17, 21, 23, 27, 29, 32, 35, 38, 44, 48)
(6, 12, 15, 17, 20, 23, 24, 26, 29, 30, 32, 35, 41, 47)
(2, 5, 9, 14, 17, 23, 24, 26, 35, 36, 38, 39, 41, 48)
(3, 4, 7, 16, 19, 22, 24, 28, 34, 36, 37, 39, 43, 45)
(2, 5, 8, 17, 20, 21, 23, 27, 35, 36, 38, 39, 42, 44)
(4, 7, 8, 11, 15, 18, 25, 28, 32, 38, 39, 41, 42, 49)
(5, 9, 11, 14, 17, 18, 21, 26, 32, 35, 38, 39, 44, 48)
(1, 5, 9, 10, 18, 21, 22, 26, 35, 36, 39, 43, 44, 48)
(5, 9, 10, 11, 18, 21, 22, 26, 28, 36, 39, 43, 44, 45)
(5, 8, 11, 14, 16, 22, 25, 27, 28, 31, 32, 39, 49, 50)
(2, 3, 12, 13, 19, 20, 23, 30, 33, 36, 37, 40, 42, 47)
(1, 4, 10, 19, 21, 22, 25, 27, 34, 36, 37, 39, 40, 42)
(11, 12, 15, 17, 18, 20, 24, 26, 29, 30, 32, 35, 41, 47)
(2, 5, 9, 11, 14, 17, 24, 26, 30, 36, 41, 45, 47, 50)
(3, 7, 13, 16, 19, 22, 25, 30, 33, 34, 36, 37, 40, 42)
(1, 6, 9, 10, 12, 13, 23, 26, 35, 40, 43, 44, 47, 48)
(2, 3, 10, 12, 13, 19, 20, 26, 36, 37, 43, 44, 45, 47)
(1, 6, 9, 12, 13, 23, 24, 26, 30, 35, 40, 43, 47, 48)
(6, 8, 12, 14, 15, 17, 23, 29, 30, 32, 35, 41, 47, 48)
(1, 4, 10, 15, 18, 21, 25, 27, 28, 34, 37, 42, 46, 49)
(7, 9, 12, 13, 16, 19, 24, 28, 30, 31, 34, 43, 45, 46)
(2, 3, 5, 11, 17, 20, 24, 26, 36, 38, 39, 41, 45, 50)
(3, 5, 9, 11, 16, 22, 24, 26, 28, 36, 39, 43, 45, 50)
(2, 3, 9, 12, 16, 19, 24, 26, 29, 33, 43, 45, 46, 50)
(2, 4, 7, 8, 14, 19, 25, 29, 31, 38, 41, 45, 46, 48)
(2, 7, 8, 14, 16, 19, 25, 30, 31, 33, 36, 41, 45, 50)
(1, 2, 10, 12, 13, 18, 19, 27, 35, 36, 44, 45, 47, 48)
(2, 7, 8, 12, 14, 19, 25, 29, 30, 31, 41, 45, 46, 48)
(7, 8, 11, 12, 15, 18, 25, 28, 29, 30, 41, 42, 45, 46)
(1, 4, 7, 9, 18, 19, 24, 28, 31, 34, 43, 45, 46, 48)
(7, 9, 12, 14, 15, 16, 24, 29, 30, 31, 33, 41, 46, 50)
(8, 11, 12, 13, 14, 18, 25, 27, 28, 30, 31, 45, 47, 48)
(4, 6, 8, 14, 15, 21, 25, 27, 31, 32, 38, 39, 48, 49)
(1, 2, 7, 12, 18, 19, 24, 29, 30, 35, 41, 45, 46, 48)
(2, 8, 11, 12, 17, 18, 20, 27, 29, 35, 42, 44, 45, 47)
(2, 3, 5, 8, 17, 20, 23, 30, 33, 36, 41, 42, 47, 50)
(1, 6, 7, 8, 15, 18, 25, 30, 32, 35, 41, 42, 48, 49)
(2, 4, 7, 8, 14, 19, 25, 31, 36, 38, 39, 41, 45, 48)
(2, 9, 12, 14, 17, 23, 24, 26, 29, 30, 35, 41, 47, 48)
(1, 5, 10, 18, 20, 21, 22, 26, 35, 36, 37, 39, 43, 44)
(3, 6, 10, 12, 13, 20, 23, 27, 33, 37, 40, 42, 44, 47)
(3, 5, 6, 10, 13, 20, 22, 26, 32, 37, 43, 44, 47, 49)
(1, 2, 4, 7, 18, 19, 24, 35, 36, 38, 39, 41, 45, 48)
(1, 7, 12, 13, 15, 18, 25, 28, 30, 31, 34, 46, 48, 49)
(2, 3, 4, 19, 20, 21, 24, 26, 29, 37, 38, 43, 45, 46)
(1, 2, 9, 12, 19, 23, 24, 26, 29, 35, 40, 43, 46, 48)
(2, 3, 10, 12, 16, 19, 21, 27, 29, 33, 44, 45, 46, 50)
(3, 6, 10, 12, 13, 15, 20, 26, 32, 37, 43, 44, 47, 49)
(2, 4, 7, 8, 19, 23, 25, 29, 33, 38, 40, 41, 42, 46)
(2, 5, 8, 14, 17, 21, 23, 27, 35, 36, 38, 39, 44, 48)
(9, 11, 12, 13, 14, 15, 18, 28, 30, 31, 32, 47, 48, 49)
(4, 6, 9, 14, 15, 21, 23, 29, 31, 33, 38, 40, 46, 48)
(3, 5, 10, 11, 16, 21, 22, 27, 28, 36, 39, 44, 45, 50)
(3, 5, 6, 9, 16, 22, 24, 26, 32, 33, 39, 43, 49, 50)
(7, 9, 12, 13, 15, 16, 24, 28, 30, 31, 34, 43, 46, 49)
(3, 5, 6, 8, 16, 22, 25, 27, 32, 33, 39, 42, 49, 50)
(5, 9, 11, 14, 17, 18, 24, 26, 32, 35, 38, 39, 41, 48)
(2, 9, 12, 13, 14, 19, 23, 30, 31, 33, 36, 40, 47, 48)
(5, 6, 8, 14, 22, 23, 25, 27, 31, 33, 36, 39, 40, 48)
(3, 7, 8, 12, 15, 16, 25, 29, 30, 33, 41, 42, 46, 50)
(2, 3, 8, 11, 12, 17, 20, 29, 30, 41, 42, 45, 47, 50)
(5, 9, 11, 13, 14, 18, 22, 28, 30, 31, 32, 47, 48, 49)
(1, 4, 10, 18, 19, 21, 22, 28, 34, 36, 37, 39, 43, 45)
(8, 11, 12, 14, 15, 18, 25, 27, 28, 29, 31, 45, 46, 48)
(2, 9, 12, 13, 19, 23, 24, 26, 30, 33, 36, 40, 43, 47)
(1, 2, 8, 12, 19, 23, 25, 27, 29, 35, 40, 42, 46, 48)
(2, 5, 8, 11, 14, 17, 18, 30, 35, 36, 41, 45, 47, 48)
(4, 9, 10, 16, 19, 21, 22, 31, 33, 34, 36, 39, 40, 43)
(9, 11, 14, 15, 17, 18, 24, 26, 29, 32, 35, 38, 41, 48)
(2, 5, 11, 17, 18, 20, 24, 26, 30, 35, 36, 41, 45, 47)
(3, 4, 6, 20, 21, 23, 24, 26, 33, 37, 38, 39, 40, 43)
(1, 2, 4, 7, 18, 19, 24, 29, 35, 38, 41, 45, 46, 48)
(1, 4, 6, 15, 20, 21, 23, 29, 35, 37, 38, 40, 42, 46)
(2, 3, 4, 19, 20, 21, 23, 33, 36, 37, 38, 39, 40, 42)
(2, 3, 7, 19, 20, 23, 24, 30, 33, 36, 37, 40, 41, 42)
(1, 4, 6, 15, 18, 20, 21, 32, 35, 37, 38, 39, 42, 49)
(2, 3, 4, 7, 16, 19, 24, 33, 36, 38, 39, 41, 45, 50)
(1, 4, 6, 9, 21, 23, 24, 26, 35, 38, 39, 40, 43, 48)
(1, 9, 10, 12, 15, 18, 21, 26, 29, 35, 43, 44, 46, 48)
(2, 3, 5, 8, 11, 17, 20, 27, 36, 42, 44, 45, 47, 50)
(3, 4, 10, 16, 19, 21, 25, 27, 28, 34, 37, 42, 45, 46)
(3, 7, 12, 13, 16, 19, 24, 30, 33, 34, 37, 40, 43, 46)
(3, 5, 6, 10, 16, 21, 22, 27, 32, 33, 39, 44, 49, 50)
(4, 6, 7, 9, 14, 23, 24, 31, 33, 38, 39, 40, 41, 48)
(5, 7, 8, 11, 18, 22, 25, 28, 30, 32, 39, 41, 42, 49)
(1, 10, 12, 15, 18, 20, 21, 26, 29, 35, 37, 43, 44, 46)
(1, 10, 12, 13, 18, 19, 25, 27, 28, 31, 34, 45, 46, 48)
(3, 4, 10, 15, 16, 21, 25, 27, 28, 34, 37, 42, 46, 49)
(2, 4, 8, 14, 19, 21, 25, 27, 31, 36, 38, 39, 45, 48)
(1, 5, 6, 8, 18, 22, 25, 27, 32, 35, 39, 42, 48, 49)
(3, 11, 12, 13, 18, 20, 24, 26, 28, 30, 37, 43, 45, 47)
(3, 4, 10, 16, 19, 21, 22, 28, 34, 36, 37, 39, 43, 45)
(1, 6, 8, 12, 13, 23, 25, 27, 30, 35, 40, 42, 47, 48)
(1, 6, 10, 15, 18, 20, 21, 26, 32, 35, 37, 43, 44, 49)
(1, 6, 10, 12, 13, 15, 25, 27, 34, 37, 40, 42, 46, 49)
(1, 9, 10, 13, 18, 19, 22, 28, 31, 34, 36, 43, 45, 48)
(3, 6, 10, 13, 16, 22, 25, 27, 33, 34, 37, 40, 42, 49)
(2, 4, 9, 14, 19, 21, 23, 29, 31, 33, 38, 40, 46, 48)
(4, 6, 7, 9, 15, 16, 24, 31, 33, 34, 40, 43, 46, 49)
(2, 3, 10, 12, 13, 16, 19, 27, 33, 36, 44, 45, 47, 50)
(5, 8, 13, 14, 16, 22, 25, 27, 30, 31, 33, 36, 47, 50)
(1, 4, 6, 7, 9, 15, 24, 31, 34, 40, 43, 46, 48, 49)
(2, 9, 10, 14, 19, 21, 23, 27, 31, 33, 36, 40, 44, 48)
(2, 3, 12, 19, 20, 23, 24, 26, 29, 33, 37, 40, 43, 46)
(1, 4, 10, 15, 18, 21, 25, 27, 28, 31, 34, 46, 48, 49)
(1, 2, 4, 19, 20, 21, 23, 29, 35, 37, 38, 40, 42, 46)
(6, 9, 12, 14, 15, 17, 23, 26, 29, 32, 35, 44, 47, 48)
(2, 8, 11, 12, 14, 17, 18, 27, 29, 35, 44, 45, 47, 48)
(4, 6, 10, 15, 16, 21, 25, 27, 31, 33, 34, 40, 46, 49)
(1, 2, 10, 19, 20, 21, 23, 27, 35, 36, 37, 40, 42, 44)
(1, 4, 7, 8, 15, 18, 25, 29, 35, 38, 41, 42, 46, 48)
(3, 5, 8, 11, 16, 22, 25, 27, 28, 32, 39, 42, 49, 50)
(5, 6, 8, 13, 22, 23, 25, 27, 30, 33, 36, 40, 42, 47)
(1, 4, 6, 7, 20, 23, 24, 35, 37, 38, 39, 40, 41, 42)
(2, 9, 11, 14, 17, 18, 24, 26, 29, 35, 38, 41, 45, 48)
(3, 4, 8, 11, 16, 21, 25, 27, 28, 38, 39, 42, 45, 50)
(2, 5, 11, 17, 18, 20, 21, 26, 35, 36, 38, 39, 44, 45)
(5, 9, 10, 11, 13, 18, 22, 26, 28, 32, 43, 44, 47, 49)
(2, 3, 5, 17, 20, 21, 23, 26, 33, 36, 38, 39, 44, 50)
(3, 5, 9, 11, 16, 22, 24, 26, 28, 32, 39, 43, 49, 50)
(5, 8, 11, 13, 18, 22, 25, 27, 28, 30, 32, 42, 47, 49)
(9, 11, 12, 14, 15, 17, 18, 26, 29, 32, 35, 44, 47, 48)
(5, 6, 8, 17, 20, 21, 23, 27, 32, 35, 38, 39, 42, 44)
(4, 10, 16, 19, 21, 22, 25, 27, 28, 31, 34, 36, 39, 45)
(2, 3, 8, 11, 12, 17, 20, 27, 29, 42, 44, 45, 47, 50)
(1, 6, 12, 15, 20, 23, 24, 26, 29, 35, 37, 40, 43, 46)
(1, 6, 9, 10, 15, 18, 21, 26, 32, 35, 43, 44, 48, 49)
(2, 7, 8, 14, 19, 23, 25, 30, 31, 33, 36, 40, 41, 48)
(3, 6, 12, 13, 15, 20, 24, 26, 30, 32, 37, 43, 47, 49)
(2, 4, 9, 19, 21, 23, 24, 26, 29, 33, 38, 40, 43, 46)
(1, 2, 12, 19, 20, 23, 24, 26, 29, 35, 37, 40, 43, 46)
(3, 7, 11, 15, 18, 20, 24, 28, 30, 32, 37, 41, 42, 49)
(6, 7, 8, 12, 15, 23, 25, 29, 30, 33, 40, 41, 42, 46)
(1, 6, 10, 12, 15, 21, 23, 27, 29, 35, 40, 44, 46, 48)
(4, 8, 11, 14, 18, 21, 25, 27, 28, 31, 38, 39, 45, 48)
(2, 3, 5, 8, 11, 17, 20, 30, 36, 41, 42, 45, 47, 50)
(3, 10, 12, 13, 16, 19, 25, 27, 28, 34, 37, 42, 45, 46)
(1, 2, 12, 18, 19, 20, 24, 26, 29, 35, 37, 43, 45, 46)
(1, 6, 12, 13, 20, 23, 24, 26, 30, 35, 37, 40, 43, 47)
(3, 5, 6, 10, 20, 21, 22, 26, 32, 37, 39, 43, 44, 49)
(1, 5, 6, 20, 22, 23, 24, 26, 35, 36, 37, 39, 40, 43)
(1, 2, 10, 12, 18, 19, 21, 27, 29, 35, 44, 45, 46, 48)
(7, 9, 12, 13, 16, 19, 24, 30, 31, 33, 34, 40, 43, 46)
(8, 11, 12, 15, 17, 18, 20, 29, 30, 32, 35, 41, 42, 47)
(1, 2, 4, 18, 19, 20, 21, 29, 35, 37, 38, 42, 45, 46)
(2, 4, 9, 14, 19, 21, 23, 31, 33, 36, 38, 39, 40, 48)
(3, 8, 11, 12, 13, 16, 25, 27, 28, 30, 42, 45, 47, 50)
(2, 7, 8, 12, 19, 23, 25, 29, 30, 33, 40, 41, 42, 46)
(1, 4, 6, 7, 15, 23, 24, 29, 35, 38, 40, 41, 46, 48)
(3, 5, 8, 13, 16, 22, 25, 27, 30, 33, 36, 42, 47, 50)
(3, 4, 7, 16, 19, 22, 25, 33, 34, 36, 37, 39, 40, 42)
(3, 5, 9, 10, 13, 16, 22, 26, 33, 36, 43, 44, 47, 50)
(2, 3, 7, 8, 16, 19, 25, 30, 33, 36, 41, 42, 45, 50)
(3, 5, 6, 7, 16, 22, 24, 30, 32, 33, 39, 41, 49, 50)
(2, 7, 9, 14, 16, 19, 24, 30, 31, 33, 36, 41, 45, 50)
(1, 2, 4, 19, 20, 21, 23, 35, 36, 37, 38, 39, 40, 42)
(2, 5, 8, 11, 14, 17, 18, 27, 35, 36, 44, 45, 47, 48)
(2, 3, 4, 7, 16, 19, 24, 29, 33, 38, 41, 45, 46, 50)
(6, 9, 12, 13, 14, 15, 16, 30, 31, 32, 33, 47, 49, 50)
(6, 8, 12, 15, 17, 20, 23, 27, 29, 32, 35, 42, 44, 47)
(3, 4, 7, 11, 15, 16, 24, 28, 32, 38, 39, 41, 49, 50)
(4, 6, 10, 16, 21, 22, 25, 27, 31, 33, 34, 39, 40, 49)
(4, 7, 8, 11, 15, 18, 25, 28, 29, 38, 41, 42, 45, 46)
(2, 9, 10, 12, 14, 19, 21, 27, 29, 31, 44, 45, 46, 48)
(1, 5, 6, 18, 20, 22, 24, 26, 32, 35, 37, 39, 43, 49)
(3, 4, 11, 18, 20, 21, 24, 26, 28, 37, 38, 39, 43, 45)
(1, 6, 10, 12, 13, 15, 25, 27, 31, 34, 40, 46, 48, 49)
(3, 4, 10, 16, 19, 21, 25, 27, 33, 34, 37, 40, 42, 46)
(1, 2, 4, 7, 19, 23, 24, 29, 35, 38, 40, 41, 46, 48)
(2, 3, 12, 17, 20, 23, 24, 26, 29, 30, 33, 41, 47, 50)
(2, 3, 8, 12, 17, 20, 23, 29, 30, 33, 41, 42, 47, 50)
(1, 9, 10, 12, 13, 15, 18, 28, 31, 34, 43, 46, 48, 49)
(1, 2, 4, 7, 19, 23, 24, 35, 36, 38, 39, 40, 41, 48)
(1, 6, 8, 12, 15, 23, 25, 27, 29, 35, 40, 42, 46, 48)
(7, 8, 12, 14, 15, 16, 25, 29, 30, 31, 33, 41, 46, 50)
(4, 6, 7, 9, 16, 22, 24, 31, 33, 34, 39, 40, 43, 49)
(8, 11, 12, 13, 14, 16, 25, 27, 28, 30, 31, 45, 47, 50)
(3, 6, 15, 17, 20, 21, 23, 26, 29, 32, 33, 38, 44, 50)
(4, 9, 11, 15, 18, 21, 24, 26, 28, 29, 38, 43, 45, 46)
(1, 7, 12, 13, 18, 19, 24, 28, 30, 34, 37, 43, 45, 46)
(3, 5, 6, 13, 20, 22, 24, 26, 30, 32, 37, 43, 47, 49)
(3, 4, 6, 15, 20, 21, 24, 26, 32, 37, 38, 39, 43, 49)
(4, 7, 9, 14, 15, 16, 24, 29, 31, 33, 38, 41, 46, 50)
(3, 8, 11, 12, 15, 16, 25, 27, 28, 29, 42, 45, 46, 50)
(1, 5, 6, 9, 18, 22, 24, 26, 32, 35, 39, 43, 48, 49)
(1, 7, 9, 12, 13, 19, 24, 30, 31, 34, 40, 43, 46, 48)
(1, 6, 7, 15, 18, 20, 24, 30, 32, 35, 37, 41, 42, 49)
(1, 4, 6, 9, 10, 21, 22, 31, 34, 39, 40, 43, 48, 49)
(2, 3, 8, 17, 20, 21, 23, 27, 29, 33, 38, 42, 44, 50)
(1, 7, 9, 13, 18, 22, 24, 28, 30, 31, 34, 43, 48, 49)
(5, 6, 8, 13, 14, 22, 25, 27, 30, 31, 32, 47, 48, 49)
(1, 7, 13, 18, 19, 22, 25, 28, 30, 34, 36, 37, 42, 45)
(2, 3, 5, 8, 11, 17, 20, 36, 38, 39, 41, 42, 45, 50)
(1, 5, 6, 10, 13, 18, 22, 27, 32, 35, 44, 47, 48, 49)
(3, 10, 11, 15, 18, 20, 21, 27, 28, 32, 37, 42, 44, 49)
(3, 6, 9, 10, 15, 16, 21, 26, 32, 33, 43, 44, 49, 50)
(5, 9, 11, 14, 17, 18, 24, 26, 30, 32, 35, 41, 47, 48)
(1, 7, 12, 13, 18, 19, 25, 28, 30, 31, 34, 45, 46, 48)
(5, 6, 9, 14, 17, 21, 23, 26, 32, 35, 38, 39, 44, 48)
(7, 8, 11, 14, 15, 16, 25, 28, 30, 31, 32, 41, 49, 50)
(1, 2, 7, 12, 19, 23, 24, 29, 30, 35, 40, 41, 46, 48)
(3, 5, 6, 10, 13, 20, 22, 27, 32, 37, 42, 44, 47, 49)
(1, 6, 7, 12, 13, 15, 25, 30, 34, 37, 40, 42, 46, 49)
(1, 5, 13, 18, 20, 22, 24, 26, 30, 35, 36, 37, 43, 47)
(5, 9, 11, 13, 18, 22, 24, 26, 28, 30, 36, 43, 45, 47)
(5, 9, 10, 11, 18, 21, 22, 26, 28, 32, 39, 43, 44, 49)
(1, 4, 6, 10, 15, 21, 25, 27, 31, 34, 40, 46, 48, 49)
(1, 6, 7, 12, 13, 15, 25, 30, 31, 34, 40, 46, 48, 49)
(7, 9, 13, 16, 19, 22, 24, 30, 31, 33, 34, 36, 40, 43)
(1, 4, 6, 7, 9, 22, 24, 31, 34, 39, 40, 43, 48, 49)
(1, 4, 9, 15, 18, 21, 24, 26, 29, 35, 38, 43, 46, 48)
(6, 7, 9, 13, 16, 22, 24, 30, 31, 33, 34, 40, 43, 49)
(2, 9, 12, 14, 17, 23, 24, 26, 29, 30, 33, 41, 47, 50)
(3, 10, 11, 15, 18, 20, 21, 26, 28, 32, 37, 43, 44, 49)
(2, 3, 8, 12, 16, 19, 25, 27, 29, 33, 42, 45, 46, 50)
(8, 11, 15, 17, 18, 20, 21, 27, 29, 32, 35, 38, 42, 44)
(5, 6, 9, 10, 21, 22, 23, 26, 33, 36, 39, 40, 43, 44)
(1, 5, 6, 7, 22, 23, 24, 30, 35, 36, 39, 40, 41, 48)
(9, 11, 12, 13, 14, 15, 16, 28, 30, 31, 32, 47, 49, 50)
(2, 8, 11, 17, 18, 20, 21, 27, 29, 35, 38, 42, 44, 45)
(4, 8, 11, 14, 16, 21, 25, 27, 28, 31, 38, 39, 45, 50)
(3, 4, 11, 15, 18, 20, 21, 28, 32, 37, 38, 39, 42, 49)
(3, 4, 6, 10, 16, 21, 22, 33, 34, 37, 39, 40, 43, 49)
(2, 3, 10, 12, 19, 20, 21, 27, 29, 37, 42, 44, 45, 46)
(2, 5, 9, 14, 17, 21, 23, 26, 35, 36, 38, 39, 44, 48)
(5, 6, 8, 14, 16, 22, 25, 27, 31, 32, 33, 39, 49, 50)
(2, 5, 9, 11, 14, 17, 24, 26, 36, 38, 39, 41, 45, 50)
(1, 6, 7, 9, 13, 22, 24, 30, 31, 34, 40, 43, 48, 49)
(2, 3, 10, 12, 19, 20, 21, 26, 29, 37, 43, 44, 45, 46)
(2, 3, 5, 11, 17, 20, 24, 26, 30, 36, 41, 45, 47, 50)
(2, 8, 11, 14, 17, 18, 21, 27, 29, 35, 38, 44, 45, 48)
(3, 5, 7, 8, 16, 22, 25, 30, 33, 36, 39, 41, 42, 50)
(2, 3, 4, 7, 19, 20, 24, 36, 37, 38, 39, 41, 42, 45)
(2, 4, 8, 19, 21, 23, 25, 27, 33, 36, 38, 39, 40, 42)
(3, 10, 12, 13, 16, 19, 25, 27, 33, 34, 37, 40, 42, 46)
(1, 4, 9, 10, 19, 21, 22, 31, 34, 36, 39, 40, 43, 48)
(3, 6, 8, 15, 17, 20, 23, 29, 32, 33, 38, 41, 42, 50)
(1, 2, 7, 8, 19, 23, 25, 30, 35, 36, 40, 41, 42, 48)
(9, 10, 11, 12, 15, 18, 21, 26, 28, 29, 43, 44, 45, 46)
(2, 5, 8, 11, 17, 18, 20, 30, 35, 36, 41, 42, 45, 47)
(3, 5, 11, 13, 18, 20, 22, 28, 30, 32, 37, 42, 47, 49)
(9, 11, 12, 14, 15, 17, 24, 26, 29, 30, 32, 41, 47, 50)
(1, 5, 6, 8, 22, 23, 25, 27, 35, 36, 39, 40, 42, 48)
(2, 3, 7, 12, 19, 20, 24, 29, 30, 37, 41, 42, 45, 46)
(2, 3, 10, 19, 20, 21, 23, 26, 33, 36, 37, 40, 43, 44)
(1, 10, 12, 15, 18, 20, 21, 27, 29, 35, 37, 42, 44, 46)
(1, 2, 4, 18, 19, 20, 21, 35, 36, 37, 38, 39, 42, 45)
(5, 9, 11, 13, 14, 16, 22, 28, 30, 31, 32, 47, 49, 50)
(8, 11, 12, 15, 17, 18, 20, 27, 29, 32, 35, 42, 44, 47)
(1, 2, 7, 8, 18, 19, 25, 30, 35, 36, 41, 42, 45, 48)
(6, 9, 14, 15, 17, 21, 23, 26, 29, 32, 35, 38, 44, 48)
(6, 9, 12, 14, 15, 17, 23, 26, 29, 32, 33, 44, 47, 50)
(3, 5, 6, 13, 20, 22, 23, 30, 33, 36, 37, 40, 42, 47)
(1, 4, 6, 8, 21, 23, 25, 27, 35, 38, 39, 40, 42, 48)
(3, 8, 11, 12, 15, 17, 20, 29, 30, 32, 41, 42, 47, 50)
(4, 7, 8, 11, 14, 18, 25, 28, 31, 38, 39, 41, 45, 48)
(3, 4, 6, 15, 20, 21, 23, 29, 33, 37, 38, 40, 42, 46)
(1, 6, 10, 12, 13, 20, 23, 27, 35, 37, 40, 42, 44, 47)
(2, 9, 12, 13, 14, 16, 19, 30, 31, 33, 36, 45, 47, 50)
(1, 9, 10, 12, 13, 18, 19, 28, 31, 34, 43, 45, 46, 48)
(6, 9, 10, 12, 13, 15, 16, 31, 33, 34, 40, 43, 46, 49)
(1, 2, 7, 19, 20, 23, 24, 30, 35, 36, 37, 40, 41, 42)
(1, 6, 10, 12, 13, 20, 23, 26, 35, 37, 40, 43, 44, 47)
(4, 7, 9, 11, 14, 18, 24, 28, 31, 38, 39, 41, 45, 48)
(6, 9, 14, 15, 17, 21, 23, 26, 29, 32, 33, 38, 44, 50)
(3, 5, 6, 10, 20, 21, 22, 27, 32, 37, 39, 42, 44, 49)
(3, 4, 6, 7, 15, 16, 25, 33, 34, 37, 40, 42, 46, 49)
(9, 10, 11, 12, 13, 14, 18, 27, 28, 31, 44, 45, 47, 48)
(4, 7, 8, 14, 15, 16, 25, 29, 31, 33, 38, 41, 46, 50)
(4, 9, 10, 16, 19, 21, 22, 28, 31, 34, 36, 39, 43, 45)
(9, 11, 14, 15, 17, 18, 21, 26, 29, 32, 35, 38, 44, 48)
(1, 4, 10, 18, 19, 21, 25, 27, 28, 34, 37, 42, 45, 46)
(1, 7, 13, 18, 19, 22, 24, 28, 30, 34, 36, 37, 43, 45)
(3, 4, 8, 15, 16, 21, 25, 27, 29, 33, 38, 42, 46, 50)
(3, 4, 11, 15, 18, 20, 21, 28, 29, 37, 38, 42, 45, 46)
(9, 10, 12, 14, 15, 16, 21, 27, 29, 31, 33, 44, 46, 50)
(3, 5, 6, 7, 20, 22, 24, 30, 32, 37, 39, 41, 42, 49)
(2, 4, 8, 14, 19, 21, 25, 27, 29, 31, 38, 45, 46, 48)
(1, 4, 10, 18, 19, 21, 25, 27, 28, 31, 34, 45, 46, 48)
(3, 5, 10, 11, 13, 16, 22, 27, 28, 32, 44, 47, 49, 50)
(1, 4, 10, 18, 21, 22, 25, 27, 28, 31, 34, 39, 48, 49)
(4, 6, 9, 10, 16, 21, 22, 31, 33, 34, 39, 40, 43, 49)
(1, 4, 10, 18, 21, 22, 25, 27, 28, 34, 37, 39, 42, 49)
(3, 6, 10, 12, 13, 20, 23, 26, 33, 37, 40, 43, 44, 47)
(5, 9, 11, 13, 14, 16, 22, 28, 30, 31, 36, 45, 47, 50)
(2, 7, 9, 12, 14, 19, 24, 29, 30, 31, 41, 45, 46, 48)
(7, 8, 11, 14, 15, 18, 25, 28, 30, 31, 32, 41, 48, 49)
(3, 4, 7, 16, 19, 22, 24, 33, 34, 36, 37, 39, 40, 43)
(1, 4, 6, 10, 15, 21, 25, 27, 34, 37, 40, 42, 46, 49)
(7, 9, 11, 14, 15, 18, 24, 28, 30, 31, 32, 41, 48, 49)
(9, 10, 11, 14, 15, 16, 21, 27, 28, 31, 32, 44, 49, 50)
